barrio,paquetes,modelo,comercios_barrio,cids_barrio,almacenes_barrio,comercios_seleccionados,semilla,total_kms_walk,total_hours_walk,total_kms_drive,total_hours_drive,distance_cost_van,distance_cost_ona,time_cost_van,time_cost_ona,total_cost
EL BOTANIC,150,M1,196.0,3.0,240.0,47.6,3.0,16.7678,3.53388,5.1714,0.18616000000000002,0.9515399999999999,0.0,93.5963,0.0,94.54784
EL BOTANIC,150,M2,196.0,3.0,240.0,47.6,3.0,15.4012,3.2831200000000003,0.72588,0.03572,0.13356,0.84708,0.89892,45.98824,47.86776
EL BOTANIC,200,M1,196.0,3.0,240.0,59.6,3.0,25.229599999999998,5.30936,4.1586,0.1545,0.76516,0.0,137.47122,0.0,138.2364
EL BOTANIC,200,M2,196.0,3.0,240.0,59.6,3.0,18.4702,3.9272199999999997,0.89642,0.03422,0.16494,1.01584,0.8616199999999999,55.01064,57.053059999999995
EL BOTANIC,250,M1,196.0,3.0,240.0,72.6,3.0,30.548000000000002,6.412739999999999,4.155600000000001,0.15248,0.7646,0.0,165.1805,0.0,165.94513999999998
EL BOTANIC,250,M2,196.0,3.0,240.0,72.6,3.0,21.8858,4.64206,0.76698,0.033479999999999996,0.14114,1.20374,0.8419399999999999,65.02374,67.2105
EL BOTANIC,300,M1,196.0,3.0,240.0,82.0,3.0,30.0234,6.29434,3.7112000000000003,0.13662000000000002,0.68288,0.0,161.80296,0.0,162.48579999999998
EL BOTANIC,300,M2,196.0,3.0,240.0,82.0,3.0,25.174599999999998,5.34372,0.7665,0.02926,0.14102,1.3846,0.73558,74.85216,77.1134
EL BOTANIC,350,M1,196.0,3.0,240.0,90.6,3.0,40.2108,8.424479999999999,4.2498,0.14234,0.78194,0.0,215.54154,0.0,216.32350000000002
EL BOTANIC,350,M2,196.0,3.0,240.0,90.6,3.0,28.2322,5.97506,0.5071399999999999,0.0224,0.09331999999999999,1.5527799999999998,0.56416,83.69546,85.90574000000001
EL BOTANIC,400,M1,196.0,3.0,240.0,102.2,3.0,45.7232,9.56226,5.177,0.1553,0.9525600000000001,0.0,244.49288,0.0,245.44544000000002
EL BOTANIC,400,M2,196.0,3.0,240.0,102.2,3.0,31.162799999999997,6.581580000000001,0.68034,0.033979999999999996,0.12518,1.7139600000000002,0.8547600000000001,92.19120000000001,94.8851
EL BOTANIC,450,M1,196.0,3.0,240.0,112.0,3.0,43.8972,9.15974,3.809,0.1305,0.70086,0.0,233.7425,0.0,234.44336000000004
EL BOTANIC,450,M2,196.0,3.0,240.0,112.0,3.0,34.3378,7.26014,0.55108,0.02426,0.1014,1.88856,0.61026,101.69602,104.2963
EL BOTANIC,500,M1,196.0,3.0,240.0,120.6,3.0,47.602999999999994,9.94098,3.5822000000000003,0.13440000000000002,0.6591400000000001,0.0,253.49606,0.0,254.15518000000003
EL BOTANIC,500,M2,196.0,3.0,240.0,120.6,3.0,38.388999999999996,8.122879999999999,0.69172,0.027899999999999998,0.12728,2.1114,0.7021,113.78137999999998,116.72216
EL BOTANIC,550,M1,196.0,3.0,240.0,126.8,3.0,40.543,8.48008,2.7207999999999997,0.11823999999999998,0.50064,0.0,216.33256,0.0,216.83318
EL BOTANIC,550,M2,196.0,3.0,240.0,126.8,3.0,39.053399999999996,8.2821,0.59184,0.02966,0.10888,2.14794,0.74654,116.01169999999999,119.01507999999998
EL CALVARI,50,M1,63.0,5.0,15.0,14.8,3.0,3.3368,0.7014,1.7424,0.07522,0.3206,0.0,19.53942,0.0,19.86002
EL CALVARI,50,M2,63.0,5.0,15.0,14.8,3.0,3.5100000000000002,0.7531800000000001,0.53484,0.019200000000000002,0.09842,0.19304,0.48296,10.54994,11.32438
EL CALVARI,100,M1,63.0,5.0,15.0,26.6,3.0,5.7854,1.21372,2.0924,0.0826,0.385,0.0,32.615840000000006,0.0,33.00084
EL CALVARI,100,M2,63.0,5.0,15.0,26.6,3.0,6.085,1.2963200000000001,0.56176,0.021660000000000002,0.10335999999999998,0.33468,0.54556,18.15834,19.141939999999998
EL CALVARI,150,M1,63.0,5.0,15.0,35.0,3.0,6.651000000000001,1.39656,1.8257999999999999,0.0731,0.33596,0.0,36.97708,0.0,37.313
EL CALVARI,150,M2,63.0,5.0,15.0,35.0,3.0,7.791200000000001,1.66182,0.32073999999999997,0.0132,0.059019999999999996,0.4285,0.33202,23.27808,24.097659999999998
EL GRAU,50,M1,103.0,18.0,76.0,17.4,3.0,6.492399999999999,1.3757,3.1555999999999997,0.13744,0.58062,0.0,38.0711,0.0,38.651740000000004
EL GRAU,50,M2,103.0,18.0,76.0,17.4,3.0,7.4144000000000005,1.55846,0.64078,0.02238,0.1179,0.40780000000000005,0.563,21.82994,22.918619999999997
EL GRAU,100,M1,103.0,18.0,76.0,32.0,3.0,9.8012,2.09122,4.213800000000001,0.16816,0.77534,0.0,56.84616,0.0,57.621500000000005
EL GRAU,100,M2,103.0,18.0,76.0,32.0,3.0,12.060599999999999,2.56734,0.9949200000000001,0.0353,0.18308,0.66334,0.88812,35.96222,37.69672
EL GRAU,150,M1,103.0,18.0,76.0,44.2,3.0,13.7898,2.94844,4.6828,0.25384,0.8616399999999999,0.0,80.5698,0.0,81.43142
EL GRAU,150,M2,103.0,18.0,76.0,44.2,3.0,14.700999999999999,3.119,1.36684,0.07446,0.2515,0.80854,1.8730600000000002,43.6894,46.6225
EL GRAU,200,M1,103.0,18.0,76.0,52.6,3.0,15.455400000000001,3.3010800000000002,4.7214,0.18688,0.8687199999999999,0.0,87.75698,0.0,88.62572
EL GRAU,200,M2,103.0,18.0,76.0,52.6,3.0,16.869400000000002,3.5750599999999997,1.2234200000000002,0.0479,0.22513999999999998,0.9278000000000001,1.2055399999999998,50.07774,52.4362
EL GRAU,250,M1,103.0,18.0,76.0,61.0,3.0,19.4922,4.15612,4.3338,0.18878,0.7974,0.0,109.31769999999999,0.0,110.11510000000001
EL GRAU,250,M2,103.0,18.0,76.0,61.0,3.0,18.9692,4.02472,0.9407599999999998,0.03302000000000001,0.17309999999999998,1.0433,0.83148,56.376340000000006,58.42424
EL GRAU,300,M1,103.0,18.0,76.0,68.2,3.0,22.3464,4.77334,4.4774,0.18258000000000002,0.82384,0.0,124.69036000000001,0.0,125.51422
EL GRAU,300,M2,103.0,18.0,76.0,68.2,3.0,21.9544,4.6360600000000005,0.98224,0.03462,0.18072,1.2074799999999999,0.8712,64.93972,67.19912
EL MERCAT,50,M1,220.0,3.0,53.0,18.0,3.0,3.5397999999999996,0.75176,1.8253999999999997,0.14674,0.33586,0.0,22.6061,0.0,22.94198
EL MERCAT,50,M2,220.0,3.0,53.0,18.0,3.0,3.6356,0.7646,0.84392,0.05005999999999999,0.15528,0.19996,1.25988,10.710280000000001,12.32544
EL MERCAT,100,M1,220.0,3.0,53.0,34.4,3.0,6.3744,1.36232,2.1978,0.18224,0.40438,0.0,38.86078,0.0,39.26520000000001
EL MERCAT,100,M2,220.0,3.0,53.0,34.4,3.0,6.0748,1.2724,1.09226,0.06804,0.20095999999999997,0.33408,1.7117,17.822960000000002,20.06972
EL MERCAT,150,M1,220.0,3.0,53.0,48.0,3.0,9.097800000000001,1.9350200000000002,2.271,0.20947999999999997,0.41784,0.0,53.955459999999995,0.0,54.37332
EL MERCAT,150,M2,220.0,3.0,53.0,48.0,3.0,8.1936,1.71254,1.1967,0.07955999999999999,0.2202,0.45064000000000004,2.00172,23.98856,26.661099999999998
EL MERCAT,200,M1,220.0,3.0,53.0,60.4,3.0,11.1844,2.3742,2.1348,0.17472,0.3928,0.0,64.13058,0.0,64.52338
EL MERCAT,200,M2,220.0,3.0,53.0,60.4,3.0,10.2074,2.13172,1.0252599999999998,0.06222,0.18864,0.5614,1.56536,29.860059999999997,32.1755
EL MERCAT,250,M1,220.0,3.0,53.0,73.0,3.0,13.8898,2.95468,2.275,0.18406,0.41858000000000006,0.0,78.97036,0.0,79.38896
EL MERCAT,250,M2,220.0,3.0,53.0,73.0,3.0,12.001000000000001,2.4968399999999997,1.13446,0.06286,0.20873999999999998,0.6600400000000001,1.58214,34.974399999999996,37.42532
EL MERCAT,300,M1,220.0,3.0,53.0,84.0,3.0,15.459200000000001,3.2784199999999997,2.109,0.1454,0.38805999999999996,0.0,86.14264,0.0,86.53072
EL MERCAT,300,M2,220.0,3.0,53.0,84.0,3.0,13.691999999999998,2.85534,0.75402,0.04612,0.13876,0.75308,1.1601199999999998,39.99604,42.04796
EL MERCAT,350,M1,220.0,3.0,53.0,93.2,3.0,17.5682,3.73492,1.8374000000000001,0.15045999999999998,0.33808,0.0,97.75522,0.0,98.09334
EL MERCAT,350,M2,220.0,3.0,53.0,93.2,3.0,15.045600000000002,3.1414400000000002,0.8889800000000001,0.05600000000000001,0.16355999999999998,0.8275,1.4086599999999998,44.003679999999996,46.40342
EL MERCAT,400,M1,220.0,3.0,53.0,103.2,3.0,18.044,3.8504400000000003,2.1114,0.14834,0.3885,0.0,100.60947999999999,0.0,100.99798000000001
EL MERCAT,400,M2,220.0,3.0,53.0,103.2,3.0,17.2292,3.58528,0.9142800000000001,0.0489,0.1682,0.9475999999999999,1.23014,50.22072,52.566700000000004
EL MERCAT,450,M1,220.0,3.0,53.0,114.6,3.0,19.9694,4.26088,2.0271999999999997,0.16302,0.37302,0.0,111.30499999999999,0.0,111.678
EL MERCAT,450,M2,220.0,3.0,53.0,114.6,3.0,18.804399999999998,3.9178400000000004,0.86524,0.05302,0.15918000000000002,1.03424,1.33414,54.879020000000004,57.40664
EL MERCAT,500,M1,220.0,3.0,53.0,125.4,3.0,19.0612,4.0588999999999995,1.547,0.1265,0.28466,0.0,105.30442000000001,0.0,105.58905999999999
EL MERCAT,500,M2,220.0,3.0,53.0,125.4,3.0,20.628999999999998,4.28876,0.9446200000000001,0.055979999999999995,0.1738,1.13462,1.4085,60.07492,62.7918
EL MERCAT,550,M1,220.0,3.0,53.0,133.6,3.0,21.6256,4.612439999999999,2.0122,0.15428,0.37024,0.0,119.93042,0.0,120.30068000000001
EL MERCAT,550,M2,220.0,3.0,53.0,133.6,3.0,22.3794,4.6578,1.04674,0.06402,0.1926,1.23086,1.6111,65.24398,68.27856
EL MERCAT,600,M1,220.0,3.0,53.0,139.6,3.0,20.569399999999998,4.38544,1.8115999999999999,0.13532,0.33334,0.0,113.74246000000001,0.0,114.07582
EL MERCAT,600,M2,220.0,3.0,53.0,139.6,3.0,23.8218,4.94754,1.0363399999999998,0.06404000000000001,0.1907,1.3102,1.6111,69.30266,72.41462
EL MERCAT,650,M1,220.0,3.0,53.0,147.8,3.0,25.0668,5.34002,1.8451999999999997,0.12136,0.3395,0.0,137.40768,0.0,137.74715999999998
EL MERCAT,650,M2,220.0,3.0,53.0,147.8,3.0,25.213,5.22896,0.8456199999999999,0.04746,0.15560000000000002,1.38672,1.1944,73.24462,75.98134
EL PLA DEL REMEI,50,M1,269.0,36.0,26.0,18.4,3.0,4.897799999999999,1.0477599999999998,6.1348,0.2253,1.1287800000000001,0.0,32.02984,0.0,33.15866
EL PLA DEL REMEI,50,M2,269.0,36.0,26.0,18.4,3.0,13.232800000000001,2.82968,1.07938,0.04052,0.1986,0.7278,1.01904,39.636520000000004,41.58198
EL PLA DEL REMEI,100,M1,269.0,36.0,26.0,35.4,3.0,8.2618,1.7520599999999997,7.185,0.2621,1.32204,0.0,50.67618,0.0,51.99822
EL PLA DEL REMEI,100,M2,269.0,36.0,26.0,35.4,3.0,20.5862,4.4422,1.26616,0.04578,0.23296,1.13224,1.15174,62.224340000000005,64.74127999999999
EL PLA DEL REMEI,150,M1,269.0,36.0,26.0,48.8,3.0,10.8252,2.3052,7.613200000000001,0.29012,1.40082,0.0,65.29752,0.0,66.69834
EL PLA DEL REMEI,150,M2,269.0,36.0,26.0,48.8,3.0,27.098000000000003,5.814780000000001,1.0018,0.03896,0.18434,1.49038,0.9802,81.45038,84.1053
EL PLA DEL REMEI,200,M1,269.0,36.0,26.0,61.8,3.0,13.2404,2.8183,7.322800000000001,0.30384,1.34742,0.0,78.55276,0.0,79.90018
EL PLA DEL REMEI,200,M2,269.0,36.0,26.0,61.8,3.0,36.4762,7.84128,1.41336,0.05188,0.26006,2.0062,1.3054400000000002,109.83668,113.40835999999999
EL PLA DEL REMEI,250,M1,269.0,36.0,26.0,75.0,3.0,15.0338,3.20976,8.273399999999999,0.33142,1.5223,0.0,89.09524,0.0,90.61756
EL PLA DEL REMEI,250,M2,269.0,36.0,26.0,75.0,3.0,42.9092,9.21414,1.0586,0.041359999999999994,0.19478,2.3600000000000003,1.04104,129.06732,132.66312
EL PLA DEL REMEI,300,M1,269.0,36.0,26.0,86.2,3.0,17.618199999999998,3.75244,8.714400000000001,0.35256,1.60346,0.0,103.28232,0.0,104.88576
EL PLA DEL REMEI,300,M2,269.0,36.0,26.0,86.2,3.0,47.3324,10.18026,1.68878,0.06,0.31074,2.6032800000000003,1.50934,142.6,147.02334000000002
EL PLA DEL REMEI,350,M1,269.0,36.0,26.0,98.4,3.0,19.2582,4.1091,8.1344,0.32496,1.49672,0.0,111.55978,0.0,113.0565
EL PLA DEL REMEI,350,M2,269.0,36.0,26.0,98.4,3.0,51.8812,11.19856,1.2543,0.04582,0.23078000000000004,2.8534800000000002,1.1534200000000001,156.86381999999998,161.10154
EL PLA DEL REMEI,400,M1,269.0,36.0,26.0,110.8,3.0,22.5018,4.80084,8.6544,0.33154,1.5924200000000002,0.0,129.13108,0.0,130.7235
EL PLA DEL REMEI,400,M2,269.0,36.0,26.0,110.8,3.0,59.8224,12.92634,1.19768,0.042620000000000005,0.22037999999999996,3.29024,1.07232,181.06548,185.64839999999998
EL PLA DEL REMEI,450,M1,269.0,36.0,26.0,122.6,3.0,24.739600000000003,5.27772,8.4652,0.34112,1.5575800000000002,0.0,141.37018,0.0,142.92777999999998
EL PLA DEL REMEI,450,M2,269.0,36.0,26.0,122.6,3.0,63.4696,13.71894,0.96326,0.03666,0.17724,3.4908,0.92256,192.16814,196.7588
EL PLA DEL REMEI,500,M1,269.0,36.0,26.0,130.8,3.0,24.817,5.301699999999999,8.5196,0.34054,1.56762,0.0,141.95944,0.0,143.52704
EL PLA DEL REMEI,500,M2,269.0,36.0,26.0,130.8,3.0,68.81739999999999,14.86512,1.24186,0.04622,0.2285,3.78498,1.16256,208.22305999999998,213.3991
EL PLA DEL REMEI,550,M1,269.0,36.0,26.0,140.8,3.0,28.7608,6.1376,8.725399999999999,0.35728,1.60548,0.0,163.41144,0.0,165.01692
EL PLA DEL REMEI,550,M2,269.0,36.0,26.0,140.8,3.0,74.2836,16.0113,0.9083400000000001,0.035519999999999996,0.16712,4.0856,0.89366,224.27808,229.4245
EL PLA DEL REMEI,600,M1,269.0,36.0,26.0,149.4,3.0,29.0298,6.19432,8.4496,0.35556,1.55476,0.0,164.79488,0.0,166.34964
EL PLA DEL REMEI,600,M2,269.0,36.0,26.0,149.4,3.0,77.9314,16.8026,1.0217399999999999,0.03972,0.188,4.28624,0.9993000000000001,235.36236,240.83589999999998
EL PLA DEL REMEI,650,M1,269.0,36.0,26.0,157.0,3.0,30.29,6.448099999999999,8.216800000000001,0.32994,1.5118800000000001,0.0,170.53564,0.0,172.04756
EL PLA DEL REMEI,650,M2,269.0,36.0,26.0,157.0,3.0,84.6686,18.27084,1.18728,0.0443,0.21846000000000002,4.65676,1.1148,255.92874,261.91877999999997
EL PLA DEL REMEI,700,M1,269.0,36.0,26.0,164.6,3.0,34.0118,7.2473600000000005,8.041599999999999,0.34352,1.47966,0.0,190.98622,0.0,192.46588
EL PLA DEL REMEI,700,M2,269.0,36.0,26.0,164.6,3.0,89.73479999999999,19.38226,1.0443799999999999,0.04304,0.19216000000000003,4.93542,1.08308,271.49704,277.70768
EL PLA DEL REMEI,750,M1,269.0,36.0,26.0,172.4,3.0,36.6398,7.80774,8.5648,0.35706,1.57594,0.0,205.42620000000002,0.0,207.00214
EL PLA DEL REMEI,750,M2,269.0,36.0,26.0,172.4,3.0,96.2046,20.76696,1.6516600000000001,0.05926,0.30392,5.291259999999999,1.49122,290.89338000000004,297.97974
EL PLA DEL REMEI,800,M1,269.0,36.0,26.0,181.6,3.0,37.94500000000001,8.08716,9.299,0.36256,1.7109999999999999,0.0,212.59454,0.0,214.30554
EL PLA DEL REMEI,800,M2,269.0,36.0,26.0,181.6,3.0,102.30640000000001,22.10144,0.91166,0.038419999999999996,0.16774,5.62686,0.9673399999999999,309.58606,316.348
ELS ORRIOLS,50,M1,148.0,15.0,109.0,17.8,3.0,3.315,0.68728,5.3334,0.17146,0.98134,0.0,21.60548,0.0,22.58682
ELS ORRIOLS,50,M2,148.0,15.0,109.0,17.8,3.0,4.884,0.97514,0.81606,0.0284,0.15014,0.26861999999999997,0.71404,13.658840000000001,14.79168
ELS ORRIOLS,100,M1,148.0,15.0,109.0,32.4,3.0,5.3488,1.1084399999999999,6.3622,0.18388,1.17066,0.0,32.51476,0.0,33.68542
ELS ORRIOLS,100,M2,148.0,15.0,109.0,32.4,3.0,8.151,1.6278400000000002,0.73858,0.0259,0.13591999999999999,0.44832,0.65216,22.801940000000002,24.03828
ELS ORRIOLS,150,M1,148.0,15.0,109.0,45.0,3.0,7.388799999999999,1.52556,5.0854,0.19568,0.9357,0.0,43.305899999999994,0.0,44.24162
ELS ORRIOLS,150,M2,148.0,15.0,109.0,45.0,3.0,11.719999999999999,2.32658,0.8032600000000001,0.02732,0.1478,0.6446,0.68752,32.58928,34.0692
ELS ORRIOLS,200,M1,148.0,15.0,109.0,57.0,3.0,9.4494,1.9610799999999997,5.4475999999999996,0.21274,1.00234,0.0,54.6923,0.0,55.69466
ELS ORRIOLS,200,M2,148.0,15.0,109.0,57.0,3.0,14.1424,2.81388,0.8214,0.02948,0.15112,0.77784,0.74168,39.41552,41.08618
ELS ORRIOLS,250,M1,148.0,15.0,109.0,68.4,3.0,10.579,2.19556,6.419,0.20778,1.1811,0.0,60.46794,0.0,61.64904
ELS ORRIOLS,250,M2,148.0,15.0,109.0,68.4,3.0,16.9172,3.37284,0.67398,0.0256,0.124,0.9304399999999999,0.64384,47.24492,48.94322
ELS ORRIOLS,300,M1,148.0,15.0,109.0,75.6,3.0,11.595600000000001,2.39838,6.3514,0.21186,1.16866,0.0,65.67432,0.0,66.84296
ELS ORRIOLS,300,M2,148.0,15.0,109.0,75.6,3.0,18.943199999999997,3.7648800000000002,0.7853600000000001,0.0306,0.14452,1.0419,0.7702,52.73656,54.69312
ELS ORRIOLS,350,M1,148.0,15.0,109.0,85.4,3.0,13.7854,2.8441400000000003,6.4754000000000005,0.22248,1.19146,0.0,77.15673999999999,0.0,78.34824
ELS ORRIOLS,350,M2,148.0,15.0,109.0,85.4,3.0,21.9056,4.3448,0.90858,0.03202000000000001,0.16716,1.2048,0.8059000000000001,60.86006,63.03796
ELS ORRIOLS,400,M1,148.0,15.0,109.0,94.2,3.0,14.331999999999999,2.96826,7.2018,0.2203,1.32514,0.0,80.22478,0.0,81.54986
ELS ORRIOLS,400,M2,148.0,15.0,109.0,94.2,3.0,23.7358,4.70712,0.75656,0.027500000000000004,0.1392,1.30546,0.69176,65.93487999999999,68.07132
EN CORTS,50,M1,46.0,11.0,32.0,14.8,3.0,3.0241999999999996,0.63074,4.3924,0.1719,0.8082,0.0,20.19366,0.0,21.00188
EN CORTS,50,M2,46.0,11.0,32.0,14.8,3.0,4.758,0.98726,0.77546,0.03132,0.14266,0.26168,0.78828,13.82928,15.02194
EN CORTS,100,M1,46.0,11.0,32.0,26.2,3.0,5.1091999999999995,1.05558,5.0485999999999995,0.20316,0.9289400000000001,0.0,31.66966,0.0,32.5986
EN CORTS,100,M2,46.0,11.0,32.0,26.2,3.0,8.612,1.78354,0.68068,0.028900000000000002,0.12524,0.47363999999999995,0.72688,24.983120000000003,26.3089
EXPOSICIO,50,M1,88.0,9.0,37.0,16.4,3.0,3.8782000000000005,0.8002,3.6996,0.13794,0.6807399999999999,0.0,23.6041,0.0,24.28484
EXPOSICIO,50,M2,88.0,9.0,37.0,16.4,3.0,4.958,1.00874,0.8077400000000001,0.034960000000000005,0.14862,0.2727,0.87924,14.1297,15.430240000000001
EXPOSICIO,100,M1,88.0,9.0,37.0,31.8,3.0,6.8742,1.4265,3.4712000000000005,0.1356,0.6387,0.0,39.30278,0.0,39.94148
EXPOSICIO,100,M2,88.0,9.0,37.0,31.8,3.0,8.2056,1.68404,0.92804,0.0333,0.17076,0.4513,0.83762,23.58922,25.0489
EXPOSICIO,150,M1,88.0,9.0,37.0,43.0,3.0,9.0976,1.8884599999999998,3.8636000000000004,0.1409,0.7109,0.0,51.05812,0.0,51.769000000000005
EXPOSICIO,150,M2,88.0,9.0,37.0,43.0,3.0,9.113,1.8757000000000001,0.9331400000000001,0.035320000000000004,0.17170000000000002,0.50122,0.88842,26.274160000000002,27.83548
EXPOSICIO,200,M1,88.0,9.0,37.0,50.6,3.0,10.749799999999999,2.23026,4.523000000000001,0.15392,0.8322200000000001,0.0,59.98538,0.0,60.81762
EXPOSICIO,200,M2,88.0,9.0,37.0,50.6,3.0,11.6254,2.38328,0.71126,0.03206,0.13086,0.63938,0.8064399999999999,33.38376,34.96046
EXPOSICIO,250,M1,88.0,9.0,37.0,58.6,3.0,12.5146,2.59422,3.8828000000000005,0.14316,0.71444,0.0,68.87280000000001,0.0,69.58726
EXPOSICIO,250,M2,88.0,9.0,37.0,58.6,3.0,13.328800000000001,2.71868,0.52312,0.0218,0.09626,0.73308,0.5482400000000001,38.081939999999996,39.45954
FAVARA,50,M1,69.0,3.0,35.0,17.2,3.0,5.877800000000001,1.31052,2.129,0.07986,0.39172,0.0,34.98088,0.0,35.3726
FAVARA,50,M2,69.0,3.0,35.0,17.2,3.0,6.433400000000001,1.4154,1.09966,0.03958,0.20234000000000002,0.35382,0.9958,19.826079999999997,21.378059999999998
FAVARA,100,M1,69.0,3.0,35.0,30.4,3.0,11.1598,2.5278199999999997,1.6286,0.060660000000000006,0.29966,0.0,65.12664,0.0,65.4263
FAVARA,100,M2,69.0,3.0,35.0,30.4,3.0,11.7416,2.588,0.69666,0.02456,0.12818000000000002,0.64578,0.61812,36.251400000000004,37.6435
FAVARA,150,M1,69.0,3.0,35.0,37.6,3.0,13.1324,2.98304,1.4300000000000002,0.05938,0.26311999999999997,0.0,76.5478,0.0,76.8109
FAVARA,150,M2,69.0,3.0,35.0,37.6,3.0,14.088,3.1113399999999998,0.80108,0.028759999999999997,0.14738,0.77486,0.72326,43.58216,45.22762
FAVARA,200,M1,69.0,3.0,35.0,46.8,3.0,17.0026,3.87474,1.6206,0.06706,0.29822000000000004,0.0,99.17528,0.0,99.47346
FAVARA,200,M2,69.0,3.0,35.0,46.8,3.0,16.725,3.7099199999999994,0.88032,0.036199999999999996,0.16196,0.91988,0.9106400000000001,51.967000000000006,53.95946
JAUME ROIG,50,M1,40.0,7.0,15.0,15.4,3.0,4.0246,0.8333400000000001,2.2118,0.10234000000000001,0.40695999999999993,0.0,23.54146,0.0,23.948439999999998
JAUME ROIG,50,M2,40.0,7.0,15.0,15.4,3.0,5.1888,1.07022,0.52118,0.021539999999999997,0.09587999999999999,0.28537999999999997,0.54194,14.9911,15.91432
JAUME ROIG,100,M1,40.0,7.0,15.0,25.0,3.0,6.428999999999999,1.3312,2.4216,0.12148,0.44558,0.0,36.54984,0.0,36.99542
JAUME ROIG,100,M2,40.0,7.0,15.0,25.0,3.0,7.724200000000001,1.5985,0.63278,0.02274,0.11644000000000002,0.42485999999999996,0.5718,22.39104,23.50408
L'AMISTAT,50,M1,120.0,2.0,16.0,16.6,3.0,4.2105999999999995,0.8683400000000001,1.4666000000000001,0.065,0.26983999999999997,0.0,23.48292,0.0,23.75278
L'AMISTAT,50,M2,120.0,2.0,16.0,16.6,3.0,4.174,0.85924,0.61968,0.02344,0.11406000000000001,0.22957999999999998,0.5894600000000001,12.03556,12.96866
L'AMISTAT,100,M1,120.0,2.0,16.0,32.0,3.0,7.6604,1.58766,1.8117999999999999,0.07898000000000001,0.33336,0.0,41.93375999999999,0.0,42.2671
L'AMISTAT,100,M2,120.0,2.0,16.0,32.0,3.0,6.8988,1.42606,0.67834,0.025500000000000002,0.12483999999999999,0.37944,0.6420399999999999,19.975459999999998,21.121760000000002
L'AMISTAT,150,M1,120.0,2.0,16.0,45.6,3.0,10.723,2.21622,1.9662,0.07832,0.36178000000000005,0.0,57.73138,0.0,58.093180000000004
L'AMISTAT,150,M2,120.0,2.0,16.0,45.6,3.0,9.4764,1.96148,0.80486,0.02808,0.14809999999999998,0.52118,0.7066800000000001,27.475659999999998,28.851620000000004
L'AMISTAT,200,M1,120.0,2.0,16.0,55.6,3.0,13.506,2.80466,1.5082,0.07683999999999999,0.27752,0.0,72.4982,0.0,72.77572
L'AMISTAT,200,M2,120.0,2.0,16.0,55.6,3.0,11.2142,2.3191200000000003,0.61598,0.02274,0.11334,0.61678,0.5718,32.485079999999996,33.78702
L'AMISTAT,250,M1,120.0,2.0,16.0,64.0,3.0,15.6368,3.2477199999999997,1.4085999999999999,0.06482,0.25918,0.0,83.34418000000001,0.0,83.60334
L'AMISTAT,250,M2,120.0,2.0,16.0,64.0,3.0,13.086000000000002,2.70182,0.69128,0.02488,0.1272,0.71972,0.62682,37.84594,39.31966
L'AMISTAT,300,M1,120.0,2.0,16.0,72.4,3.0,19.2986,4.00474,1.5712,0.07134,0.2891,0.0,102.55375999999998,0.0,102.84284
L'AMISTAT,300,M2,120.0,2.0,16.0,72.4,3.0,15.143,3.1341,0.76722,0.02772,0.14118,0.8328599999999999,0.6977800000000001,43.90114,45.572919999999996
L'AMISTAT,350,M1,120.0,2.0,16.0,80.0,3.0,17.3926,3.61684,1.262,0.0617,0.23222,0.0,92.55262,0.0,92.78484
L'AMISTAT,350,M2,120.0,2.0,16.0,80.0,3.0,16.6488,3.44626,0.62426,0.021679999999999998,0.11486,0.91568,0.54508,48.27376,49.8494
L'HORT DE SENABRE,50,M1,155.0,22.0,126.0,17.8,3.0,6.8664000000000005,1.50634,5.6698,0.24888,1.04324,0.0,44.16116,0.0,45.20444
L'HORT DE SENABRE,50,M2,155.0,22.0,126.0,17.8,3.0,10.520199999999999,2.28848,0.72822,0.030379999999999997,0.134,0.57862,0.7641600000000001,32.05614,33.532920000000004
L'HORT DE SENABRE,100,M1,155.0,22.0,126.0,32.8,3.0,10.4488,2.31704,7.9642,0.38226,1.4654399999999999,0.0,67.91463999999999,0.0,69.38004
L'HORT DE SENABRE,100,M2,155.0,22.0,126.0,32.8,3.0,18.18,3.9730600000000003,1.14702,0.047740000000000005,0.21104000000000003,0.9998999999999999,1.20132,55.65254,58.06478
L'HORT DE SENABRE,150,M1,155.0,22.0,126.0,44.6,3.0,13.943000000000001,3.0644400000000003,9.258,0.40584,1.7034600000000002,0.0,87.31232,0.0,89.01581999999999
L'HORT DE SENABRE,150,M2,155.0,22.0,126.0,44.6,3.0,22.9272,4.99714,1.49406,0.052480000000000006,0.27492,1.261,1.32028,69.99778,72.85394
L'HORT DE SENABRE,200,M1,155.0,22.0,126.0,57.2,3.0,17.2066,3.78456,8.5896,0.41782,1.58046,0.0,105.73196,0.0,107.31244
L'HORT DE SENABRE,200,M2,155.0,22.0,126.0,57.2,3.0,27.635,6.03252,0.65282,0.025620000000000004,0.12012,1.51994,0.64512,84.50044,86.7856
L'HORT DE SENABRE,250,M1,155.0,22.0,126.0,68.2,3.0,20.2952,4.462059999999999,8.8154,0.42462,1.6220400000000001,0.0,122.94836000000001,0.0,124.57039999999999
L'HORT DE SENABRE,250,M2,155.0,22.0,126.0,68.2,3.0,32.3968,7.09002,0.7388,0.040279999999999996,0.13591999999999999,1.7818200000000002,1.01342,99.3133,102.24449999999999
