id,barrio,x,y
253705170,LA CREU DEL GRAU,-0.3511454,39.4627825
253705180,LA CREU DEL GRAU,-0.3489027,39.461182
253705197,LA CREU DEL GRAU,-0.3467772,39.460605
253705200,LA CREU DEL GRAU,-0.342968,39.4596957
253705204,LA CREU DEL GRAU,-0.3442227,39.459998
253705250,LA CREU DEL GRAU,-0.3455436,39.4603093
9212933903,LA CREU DEL GRAU,-0.3405254,39.4585432
11788106961,LA CREU DEL GRAU,-0.3501761,39.4615698
11802644412,LA CREU DEL GRAU,-0.3495553,39.464668
11870148904,LA CREU DEL GRAU,-0.3495071,39.4614817
110317193,CAMI FONDO,-0.3565659,39.4668596
131964280,CAMI FONDO,-0.3511782,39.4654645
252108711,CAMI FONDO,-0.3531111,39.4660384
252108718,CAMI FONDO,-0.3554912,39.4667457
252108769,CAMI FONDO,-0.3540365,39.4663135
252108771,CAMI FONDO,-0.3549064,39.466572
252114079,CAMI FONDO,-0.3523488,39.4631513
252114080,CAMI FONDO,-0.3541554,39.4637781
252114082,CAMI FONDO,-0.357074,39.4658142
252114083,CAMI FONDO,-0.3555761,39.4648133
252114084,CAMI FONDO,-0.3547687,39.4642177
252114086,CAMI FONDO,-0.3539327,39.4642034
252114090,CAMI FONDO,-0.3560979,39.4651771
253237158,CAMI FONDO,-0.3524626,39.4622539
253488531,CAMI FONDO,-0.3487867,39.4647534
253488567,CAMI FONDO,-0.3501805,39.4651676
253496593,CAMI FONDO,-0.3495732,39.4649871
253705166,CAMI FONDO,-0.3507244,39.4636546
1870444665,CAMI FONDO,-0.351931,39.4656875
6857386667,CAMI FONDO,-0.3568355,39.4663037
11784710449,CAMI FONDO,-0.3515753,39.4621081
11787255686,CAMI FONDO,-0.3503283,39.4646003
11802644434,CAMI FONDO,-0.348324,39.4643831
97163941,TORMOS,-0.3857003,39.4893967
97163943,TORMOS,-0.3806154,39.4905388
97180274,TORMOS,-0.3752698,39.4902851
97180276,TORMOS,-0.3767129,39.4882603
98833201,TORMOS,-0.3745958,39.4918546
179677912,TORMOS,-0.3772798,39.4874641
181300743,TORMOS,-0.3756984,39.4896834
181300780,TORMOS,-0.3784239,39.491023
181309666,TORMOS,-0.3795066,39.4907838
181310398,TORMOS,-0.3777005,39.4868918
190121995,TORMOS,-0.3782244,39.4864257
190122112,TORMOS,-0.3835441,39.4884278
190122323,TORMOS,-0.3794168,39.4877076
190122327,TORMOS,-0.3789817,39.4865124
206275760,TORMOS,-0.3846225,39.4896116
206275796,TORMOS,-0.383966,39.4897606
206275819,TORMOS,-0.3827832,39.4900646
252329879,TORMOS,-0.3739913,39.4918853
257607996,TORMOS,-0.3818336,39.4902754
257608007,TORMOS,-0.3774283,39.4913419
1980219450,TORMOS,-0.3749078,39.4907988
3312315389,TORMOS,-0.384745,39.4889322
4278582610,TORMOS,-0.3751916,39.4917381
12180719442,TORMOS,-0.3761649,39.4890248
1981173469,TORMOS,-0.3812612,39.487343
1981173524,TORMOS,-0.3825527,39.4878426
1981173547,TORMOS,-0.380382,39.4875323
25767471,LA XEREA,-0.3681239,39.4721778
52749388,LA XEREA,-0.3669108,39.4726548
55597081,LA XEREA,-0.3725299,39.4715038
55597139,LA XEREA,-0.3708738,39.4722005
56207858,LA XEREA,-0.3700501,39.4722822
59592541,LA XEREA,-0.3699987,39.4727443
60682644,LA XEREA,-0.3742651,39.4739332
60707883,LA XEREA,-0.3742593,39.4745133
60707897,LA XEREA,-0.3738274,39.4753883
60708017,LA XEREA,-0.3715939,39.4767704
79451148,LA XEREA,-0.3727638,39.4769123
297664572,LA XEREA,-0.3707077,39.4727468
2698237037,LA XEREA,-0.3688206,39.472013
6812610026,LA XEREA,-0.3674598,39.4724704
25767440,LA XEREA,-0.3736974,39.4718464
25767444,LA XEREA,-0.3743238,39.4718512
55597015,LA XEREA,-0.3716494,39.4720682
55597189,LA XEREA,-0.3744512,39.472751
57472006,LA XEREA,-0.3752438,39.4730115
57472046,LA XEREA,-0.375527,39.4725583
60707960,LA XEREA,-0.3734775,39.475827
79451054,LA XEREA,-0.3732201,39.4763694
319337992,LA XEREA,-0.367326,39.4747711
319338005,LA XEREA,-0.3698178,39.4766937
1064816381,LA XEREA,-0.3689502,39.4764109
5082403710,LA XEREA,-0.3709438,39.4769611
11950769846,LA XEREA,-0.3741743,39.4734673
69573110,JAUME ROIG,-0.3663784,39.4794112
69577548,JAUME ROIG,-0.364631,39.4829662
69578929,JAUME ROIG,-0.3638774,39.4845365
90771102,JAUME ROIG,-0.3650358,39.4793616
90771262,JAUME ROIG,-0.3607573,39.4804432
90771281,JAUME ROIG,-0.3596118,39.4813685
90771318,JAUME ROIG,-0.3651829,39.4818539
90771348,JAUME ROIG,-0.3644991,39.4804142
90771365,JAUME ROIG,-0.3657281,39.4807532
90772141,JAUME ROIG,-0.3626993,39.4798884
90772202,JAUME ROIG,-0.3659611,39.4802849
90772253,JAUME ROIG,-0.3647503,39.4799292
90772562,JAUME ROIG,-0.3603008,39.480819
132029967,JAUME ROIG,-0.3635564,39.4852282
132030053,JAUME ROIG,-0.3623494,39.4847421
257843392,JAUME ROIG,-0.3627923,39.4838855
257843442,JAUME ROIG,-0.3610544,39.4825911
257843464,JAUME ROIG,-0.3600086,39.4818171
257843488,JAUME ROIG,-0.362194,39.4834447
6561808866,JAUME ROIG,-0.3614198,39.4795544
10267743859,JAUME ROIG,-0.3620588,39.4797112
11535213331,JAUME ROIG,-0.3641127,39.4840097
11535213341,JAUME ROIG,-0.3644188,39.4833945
11536782822,JAUME ROIG,-0.3648683,39.4824882
7637832412,JAUME ROIG,-0.365775,39.4791576
11538120645,JAUME ROIG,-0.3639195,39.4803281
29834286,LA GRAN VIA,-0.3738342,39.4650129
29834295,LA GRAN VIA,-0.3644406,39.4689948
52748794,LA GRAN VIA,-0.3660551,39.468331
88429495,LA GRAN VIA,-0.3608078,39.4631025
107246956,LA GRAN VIA,-0.3623848,39.4626126
108326138,LA GRAN VIA,-0.3730659,39.4653577
108326211,LA GRAN VIA,-0.3731023,39.4648919
108326495,LA GRAN VIA,-0.3665239,39.4633648
108326551,LA GRAN VIA,-0.3649774,39.4630353
112817238,LA GRAN VIA,-0.3633505,39.4626814
113391506,LA GRAN VIA,-0.3644146,39.4629128
208232354,LA GRAN VIA,-0.3668147,39.4680194
208232376,LA GRAN VIA,-0.367961,39.4675348
208232393,LA GRAN VIA,-0.3690655,39.4670694
208232416,LA GRAN VIA,-0.3703831,39.466516
208232446,LA GRAN VIA,-0.3710809,39.4662222
208232465,LA GRAN VIA,-0.3720754,39.4657891
1316020806,LA GRAN VIA,-0.3672,39.4635158
1342102542,LA GRAN VIA,-0.3618176,39.4627651
6727043840,LA GRAN VIA,-0.3681777,39.4636271
6868146252,LA GRAN VIA,-0.371235,39.4642917
6868146264,LA GRAN VIA,-0.3697353,39.464
10887187658,LA GRAN VIA,-0.3717725,39.4645772
11009814414,LA GRAN VIA,-0.3654391,39.4685899
297664595,LA GRAN VIA,-0.3614977,39.4668462
297664612,LA GRAN VIA,-0.3606962,39.4654021
297664646,LA GRAN VIA,-0.3600007,39.4636762
299223405,LA GRAN VIA,-0.3623606,39.4683225
299223414,LA GRAN VIA,-0.363423,39.4693802
299223594,LA GRAN VIA,-0.3601359,39.4631603
299223788,LA GRAN VIA,-0.3600951,39.4642169
299223822,LA GRAN VIA,-0.3618675,39.4674126
7506786509,LA GRAN VIA,-0.3714725,39.4658812
12172798708,LA GRAN VIA,-0.3655194,39.4632088
105882263,CIUTAT FALLERA,-0.3943013,39.4969272
105888136,CIUTAT FALLERA,-0.4007225,39.4983928
105888139,CIUTAT FALLERA,-0.399977,39.4976634
105888220,CIUTAT FALLERA,-0.3995582,39.4972308
111968547,CIUTAT FALLERA,-0.39706,39.5010296
257607938,CIUTAT FALLERA,-0.396972,39.4957986
257608071,CIUTAT FALLERA,-0.3960377,39.4958581
257608072,CIUTAT FALLERA,-0.3951501,39.4964062
257848746,CIUTAT FALLERA,-0.3913927,39.4986734
257848784,CIUTAT FALLERA,-0.3906123,39.4991441
257848800,CIUTAT FALLERA,-0.390096,39.4994568
1341008524,CIUTAT FALLERA,-0.3920242,39.498297
1341008544,CIUTAT FALLERA,-0.3892704,39.4999489
7136290369,CIUTAT FALLERA,-0.3975379,39.4954461
7136311786,CIUTAT FALLERA,-0.3982878,39.4961532
10219479835,CIUTAT FALLERA,-0.3935461,39.4975012
1341008587,CIUTAT FALLERA,-0.4010646,39.4997572
7136311845,CIUTAT FALLERA,-0.3999912,39.4998355
10723940746,CIUTAT FALLERA,-0.3988165,39.4966653
99503608,AIORA,-0.3356623,39.4654481
99503633,AIORA,-0.3387499,39.4617745
131964280,AIORA,-0.3511782,39.4654645
131964595,AIORA,-0.3502527,39.4678146
252108755,AIORA,-0.3497513,39.4690248
253487835,AIORA,-0.3373049,39.4665891
253487837,AIORA,-0.3393137,39.4671759
253487840,AIORA,-0.3432664,39.4683032
253487851,AIORA,-0.3484019,39.4696629
253487856,AIORA,-0.3470168,39.469259
253487857,AIORA,-0.3457011,39.4688923
253487859,AIORA,-0.3447524,39.4686147
253487863,AIORA,-0.3439966,39.4687123
253487877,AIORA,-0.3425274,39.4680198
253487878,AIORA,-0.3418104,39.4678095
253487880,AIORA,-0.3410599,39.4675895
253487888,AIORA,-0.3362823,39.466183
253487889,AIORA,-0.3356047,39.4659792
253488402,AIORA,-0.3395382,39.4620049
253488485,AIORA,-0.3427187,39.4629501
253488495,AIORA,-0.3362826,39.4642745
253488515,AIORA,-0.3463179,39.4640199
253488516,AIORA,-0.3487758,39.4687409
253488531,AIORA,-0.3487867,39.4647534
253488565,AIORA,-0.347893,39.4644873
253488567,AIORA,-0.3501805,39.4651676
253496593,AIORA,-0.3495732,39.4649871
253496601,AIORA,-0.347305,39.464313
253496612,AIORA,-0.3440241,39.463338
253496618,AIORA,-0.3453085,39.4637197
253496743,AIORA,-0.3415279,39.4625962
253496756,AIORA,-0.3404995,39.4622906
253496765,AIORA,-0.3372739,39.462804
253496771,AIORA,-0.3376919,39.4624377
253498451,AIORA,-0.3365269,39.4636297
11555357370,AIORA,-0.3387232,39.4669095
11555357488,AIORA,-0.3405254,39.4673556
97161244,SANT ANTONI,-0.3700522,39.4891347
97180274,SANT ANTONI,-0.3752698,39.4902851
97180276,SANT ANTONI,-0.3767129,39.4882603
132010561,SANT ANTONI,-0.3714639,39.4903279
132071464,SANT ANTONI,-0.3684368,39.4880773
141589177,SANT ANTONI,-0.3748432,39.4864745
179619122,SANT ANTONI,-0.3727861,39.4866754
179619143,SANT ANTONI,-0.3716943,39.4865545
179619186,SANT ANTONI,-0.3713092,39.4871421
179677905,SANT ANTONI,-0.3762647,39.4864434
180427121,SANT ANTONI,-0.3710557,39.4879218
180427133,SANT ANTONI,-0.3695818,39.4875084
181300716,SANT ANTONI,-0.3742297,39.4915138
181300743,SANT ANTONI,-0.3756984,39.4896834
252329883,SANT ANTONI,-0.3737651,39.4919432
1584190760,SANT ANTONI,-0.369302,39.4887217
1584190762,SANT ANTONI,-0.3705031,39.4895313
1977229783,SANT ANTONI,-0.3759798,39.4869403
3373193186,SANT ANTONI,-0.3737168,39.4865949
4278582606,SANT ANTONI,-0.3733103,39.491569
12180719442,SANT ANTONI,-0.3761649,39.4890248
11595567098,SANT ANTONI,-0.374751,39.490851
11595651656,SANT ANTONI,-0.3771526,39.4874609
111821398,SANT LLORENS,-0.3575656,39.4947885
111821428,SANT LLORENS,-0.3579437,39.4938362
111821481,SANT LLORENS,-0.3690673,39.4978238
252650156,SANT LLORENS,-0.3652145,39.4895522
257821207,SANT LLORENS,-0.3670676,39.4957867
257821211,SANT LLORENS,-0.3680561,39.4965228
257821231,SANT LLORENS,-0.3690994,39.4917856
257821293,SANT LLORENS,-0.3690242,39.4902457
257821305,SANT LLORENS,-0.3672141,39.4932973
257821325,SANT LLORENS,-0.3686129,39.4909581
257821356,SANT LLORENS,-0.3676683,39.4952531
257821364,SANT LLORENS,-0.3681237,39.4948428
257821368,SANT LLORENS,-0.366601,39.4949622
257821370,SANT LLORENS,-0.3677473,39.493715
257843396,SANT LLORENS,-0.3587159,39.4923527
257843417,SANT LLORENS,-0.3602748,39.4889496
257843596,SANT LLORENS,-0.360491,39.4885106
257843597,SANT LLORENS,-0.3618593,39.488558
257843674,SANT LLORENS,-0.3590282,39.4914698
257843678,SANT LLORENS,-0.3600128,39.4894611
257843703,SANT LLORENS,-0.3648134,39.4874745
257843706,SANT LLORENS,-0.3647396,39.4891978
257843707,SANT LLORENS,-0.3653479,39.4887664
257843718,SANT LLORENS,-0.3634056,39.4873366
257843721,SANT LLORENS,-0.3652411,39.4878033
257843722,SANT LLORENS,-0.3639842,39.486868
442029928,SANT LLORENS,-0.3673098,39.4889729
1624665619,SANT LLORENS,-0.368573,39.4922628
1624684213,SANT LLORENS,-0.3681596,39.4926246
2015601771,SANT LLORENS,-0.3630374,39.4879655
2324942860,SANT LLORENS,-0.359619,39.4902581
2324942890,SANT LLORENS,-0.3656793,39.4881223
4278582627,SANT LLORENS,-0.3680362,39.4972775
8536158360,SANT LLORENS,-0.3593011,39.4909129
11581738117,SANT LLORENS,-0.3678209,39.4893699
11581738249,SANT LLORENS,-0.3658411,39.4894731
11584637067,SANT LLORENS,-0.3683316,39.4941939
118001734,PINEDO,-0.3366635,39.4262679
134643006,PINEDO,-0.334412,39.3842716
429652638,PINEDO,-0.3313386,39.3889133
475334248,PINEDO,-0.3309273,39.391419
475334260,PINEDO,-0.3308604,39.3904813
475334267,PINEDO,-0.3310636,39.3896861
475337772,PINEDO,-0.3314713,39.3884742
475337795,PINEDO,-0.3317268,39.3875629
475337802,PINEDO,-0.3318193,39.3871095
475337815,PINEDO,-0.331967,39.3853668
1154523934,PINEDO,-0.3308935,39.3909615
4633624804,PINEDO,-0.3456777,39.42779
11956711469,PINEDO,-0.3339753,39.4206784
11956711471,PINEDO,-0.3341483,39.4213974
11956711473,PINEDO,-0.3342636,39.4219195
11956711475,PINEDO,-0.334513,39.4227836
111164128,CAMI REAL,-0.3958194,39.4395705
255758198,CAMI REAL,-0.3861364,39.4403669
255758199,CAMI REAL,-0.3865218,39.4392554
1562048644,CAMI REAL,-0.3879084,39.442342
2821185072,CAMI REAL,-0.3904702,39.4422462
2905037961,CAMI REAL,-0.3867391,39.4386163
7431402965,CAMI REAL,-0.3884098,39.4420938
12309792140,CAMI REAL,-0.4053828,39.4481725
12334528238,CAMI REAL,-0.3934676,39.4418089
105958209,CAMI REAL,-0.3866447,39.4457024
105958234,CAMI REAL,-0.3876777,39.4430814
111148864,CAMI REAL,-0.3860423,39.4471683
7044684607,CAMI REAL,-0.3856608,39.447863
7044993201,CAMI REAL,-0.3868814,39.4448897
7044993202,CAMI REAL,-0.387197,39.4440767
99503718,LA CARRASCA,-0.3484454,39.478226
106334582,LA CARRASCA,-0.3333164,39.4761033
109319409,LA CARRASCA,-0.3508591,39.4819769
109552586,LA CARRASCA,-0.3326036,39.480615
109552607,LA CARRASCA,-0.3331778,39.4766884
109552622,LA CARRASCA,-0.3327104,39.4794862
109871843,LA CARRASCA,-0.3519027,39.4812322
109871991,LA CARRASCA,-0.3511856,39.4782722
116815643,LA CARRASCA,-0.3457805,39.4850731
132152493,LA CARRASCA,-0.3501457,39.4782115
132152634,LA CARRASCA,-0.3493886,39.478218
132152651,LA CARRASCA,-0.346564,39.4772989
132152699,LA CARRASCA,-0.347465,39.4772893
159719500,LA CARRASCA,-0.3542181,39.4784679
159719516,LA CARRASCA,-0.3527663,39.4779849
159719527,LA CARRASCA,-0.3535496,39.4782128
253312457,LA CARRASCA,-0.3370413,39.4737195
253312469,LA CARRASCA,-0.34158,39.4739158
253312472,LA CARRASCA,-0.344229,39.4747199
253312480,LA CARRASCA,-0.3470713,39.4755545
253312484,LA CARRASCA,-0.3452119,39.4750114
253312485,LA CARRASCA,-0.3434464,39.4744958
253318433,LA CARRASCA,-0.3375119,39.4726714
253318514,LA CARRASCA,-0.3364823,39.4749211
254524225,LA CARRASCA,-0.331712,39.4842181
254524227,LA CARRASCA,-0.3322235,39.4822599
254526023,LA CARRASCA,-0.3329876,39.4779624
318326310,LA CARRASCA,-0.3515502,39.4777519
428941267,LA CARRASCA,-0.3524116,39.4808836
428941282,LA CARRASCA,-0.3528114,39.4804702
428941294,LA CARRASCA,-0.3536519,39.47984
428941303,LA CARRASCA,-0.3540231,39.4794035
428941322,LA CARRASCA,-0.3474435,39.4840292
4416400396,LA CARRASCA,-0.3521634,39.4778857
4419114990,LA CARRASCA,-0.339985,39.4734664
4633626221,LA CARRASCA,-0.3441468,39.4861569
9362923390,LA CARRASCA,-0.3328565,39.4786638
10290034472,LA CARRASCA,-0.3357162,39.4762674
11222729991,LA CARRASCA,-0.3361405,39.4756275
11222811945,LA CARRASCA,-0.3467012,39.4764093
11631035217,LA CARRASCA,-0.3485333,39.477283
6459132648,LA CARRASCA,-0.3383818,39.4711645
6459132656,LA CARRASCA,-0.338958,39.4713396
6813234647,LA CARRASCA,-0.3379635,39.4715025
11524524336,LA CARRASCA,-0.3425168,39.4741803
11525713785,LA CARRASCA,-0.3394637,39.4723137
11527771319,LA CARRASCA,-0.3377316,39.4721988
29834279,LA ROQUETA,-0.3814487,39.4655435
30886307,LA ROQUETA,-0.3822632,39.4667134
30886320,LA ROQUETA,-0.3797712,39.4682056
33358135,LA ROQUETA,-0.3781548,39.4678034
34366754,LA ROQUETA,-0.3801189,39.4637392
34366762,LA ROQUETA,-0.3806853,39.4645037
113352620,LA ROQUETA,-0.379056,39.4631894
4682062502,LA ROQUETA,-0.3788893,39.4679192
6232377116,LA ROQUETA,-0.3817695,39.4660114
29834290,LA ROQUETA,-0.3831202,39.4679613
30886266,LA ROQUETA,-0.3820016,39.4692363
30886267,LA ROQUETA,-0.382633,39.469727
30886270,LA ROQUETA,-0.383935,39.4696006
30886275,LA ROQUETA,-0.3808871,39.4685579
30886305,LA ROQUETA,-0.3836314,39.4686725
30886306,LA ROQUETA,-0.382564,39.467172
34853548,LA ROQUETA,-0.3765873,39.4672414
6789397469,LA ROQUETA,-0.3835171,39.4702852
7107905868,LA ROQUETA,-0.3773678,39.4675058
25767363,EL PLA DEL REMEI,-0.3702967,39.4704038
25767364,EL PLA DEL REMEI,-0.3711453,39.4697119
25767365,EL PLA DEL REMEI,-0.3720386,39.4690888
25767367,EL PLA DEL REMEI,-0.3729701,39.4684381
25767369,EL PLA DEL REMEI,-0.3737649,39.467883
25767469,EL PLA DEL REMEI,-0.3687265,39.4718636
25767471,EL PLA DEL REMEI,-0.3681239,39.4721778
29834286,EL PLA DEL REMEI,-0.3738342,39.4650129
29834287,EL PLA DEL REMEI,-0.3712452,39.4661506
29834295,EL PLA DEL REMEI,-0.3644406,39.4689948
34853528,EL PLA DEL REMEI,-0.374408,39.4660802
52748794,EL PLA DEL REMEI,-0.3660551,39.468331
52748800,EL PLA DEL REMEI,-0.3669549,39.4679587
52748804,EL PLA DEL REMEI,-0.3681101,39.4674723
52748808,EL PLA DEL REMEI,-0.3692322,39.4669991
52748811,EL PLA DEL REMEI,-0.3702466,39.4665716
52748967,EL PLA DEL REMEI,-0.37222,39.4657261
52749388,EL PLA DEL REMEI,-0.3669108,39.4726548
108326138,EL PLA DEL REMEI,-0.3730659,39.4653577
1828082336,EL PLA DEL REMEI,-0.3693172,39.4713004
3906225999,EL PLA DEL REMEI,-0.3660115,39.4730889
4682062512,EL PLA DEL REMEI,-0.3748964,39.4670537
6812610026,EL PLA DEL REMEI,-0.3674598,39.4724704
7596340245,EL PLA DEL REMEI,-0.3742817,39.4675306
11009814414,EL PLA DEL REMEI,-0.3654391,39.4685899
297664675,EL PLA DEL REMEI,-0.3639946,39.470541
297664686,EL PLA DEL REMEI,-0.3634783,39.4699388
297664725,EL PLA DEL REMEI,-0.3645011,39.471184
297664738,EL PLA DEL REMEI,-0.3632301,39.4694471
299218289,EL PLA DEL REMEI,-0.3653919,39.4722995
299218299,EL PLA DEL REMEI,-0.3650074,39.4718515
3951686913,EL PLA DEL REMEI,-0.3657388,39.4726838
115578649,BENIMAMET,-0.4133969,39.4966494
120296024,BENIMAMET,-0.425157,39.5072824
321493858,BENIMAMET,-0.4287306,39.4983793
321493962,BENIMAMET,-0.4300427,39.5012839
321493964,BENIMAMET,-0.4304105,39.5023467
322531659,BENIMAMET,-0.4298843,39.5007187
322560843,BENIMAMET,-0.4243371,39.5073235
344427737,BENIMAMET,-0.4180023,39.496709
344427747,BENIMAMET,-0.414848,39.4968509
344427840,BENIMAMET,-0.4187644,39.496676
344427875,BENIMAMET,-0.4160559,39.4968036
434698744,BENIMAMET,-0.4141267,39.4968926
571441939,BENIMAMET,-0.4239528,39.4966968
571441947,BENIMAMET,-0.4244421,39.4970106
571522873,BENIMAMET,-0.4156781,39.502979
571522875,BENIMAMET,-0.4148436,39.5028659
571522885,BENIMAMET,-0.4167139,39.5034342
618998852,BENIMAMET,-0.4191798,39.5048362
1827821396,BENIMAMET,-0.4282392,39.4979035
3915229492,BENIMAMET,-0.4216586,39.5061835
4237298095,BENIMAMET,-0.422377,39.5065079
4771545571,BENIMAMET,-0.430637,39.5029863
9415040939,BENIMAMET,-0.417429,39.5037989
9444526762,BENIMAMET,-0.4130108,39.5021769
11830449040,BENIMAMET,-0.425756,39.5071275
11830452834,BENIMAMET,-0.430233,39.5018932
12450895146,BENIMAMET,-0.4124243,39.4980626
344427744,BENIMAMET,-0.4215085,39.4965554
571441928,BENIMAMET,-0.4253407,39.4970137
571441929,BENIMAMET,-0.4253411,39.4965029
571441933,BENIMAMET,-0.4253411,39.4958488
2215505539,BENIMAMET,-0.4258946,39.4954785
74030680,NOU MOLES,-0.405062,39.4705692
74031747,NOU MOLES,-0.4054229,39.4723135
82530320,NOU MOLES,-0.3959832,39.4751577
104413677,NOU MOLES,-0.3914686,39.4690707
104413803,NOU MOLES,-0.4052938,39.4699699
111200255,NOU MOLES,-0.3950543,39.4738956
111200258,NOU MOLES,-0.3932233,39.4712716
111200276,NOU MOLES,-0.3904598,39.4671543
123789797,NOU MOLES,-0.3910153,39.4682038
126094014,NOU MOLES,-0.3925926,39.467457
231516875,NOU MOLES,-0.3926934,39.4706023
231516900,NOU MOLES,-0.3906937,39.467821
254902025,NOU MOLES,-0.3952919,39.4679376
254902053,NOU MOLES,-0.3932688,39.4675781
255099263,NOU MOLES,-0.39436,39.4728837
255099397,NOU MOLES,-0.3996133,39.4688159
255099445,NOU MOLES,-0.3938881,39.4722183
256626912,NOU MOLES,-0.4068562,39.4728773
256626917,NOU MOLES,-0.4059746,39.4725441
480791821,NOU MOLES,-0.4029644,39.4693895
992003879,NOU MOLES,-0.3989945,39.468706
1567974736,NOU MOLES,-0.4009853,39.4690698
1567974738,NOU MOLES,-0.4003604,39.4688551
1567974756,NOU MOLES,-0.3983964,39.4685119
1877436732,NOU MOLES,-0.3935859,39.4717717
2821231916,NOU MOLES,-0.396441,39.4681694
9174223718,NOU MOLES,-0.40523,39.4713768
9388742444,NOU MOLES,-0.3946758,39.4732968
10109355323,NOU MOLES,-0.3943004,39.4677678
11579728035,NOU MOLES,-0.4038769,39.4695605
1326293568,NOU MOLES,-0.4069868,39.4734658
1561111589,NOU MOLES,-0.4061711,39.4735976
2736281287,NOU MOLES,-0.4008565,39.4747688
2736281303,NOU MOLES,-0.3983625,39.4751804
2736281305,NOU MOLES,-0.3973239,39.4753821
2820200389,NOU MOLES,-0.4048432,39.4738374
2820200391,NOU MOLES,-0.4031668,39.4741805
2821144676,NOU MOLES,-0.404266,39.4740913
6868146196,NOU MOLES,-0.3916761,39.467292
6970135538,NOU MOLES,-0.3995128,39.4749301
8923287764,NOU MOLES,-0.4017579,39.474489
10076729904,NOU MOLES,-0.4055013,39.4737575
88428527,CABANYAL-CANYAMELAR,-0.3282704,39.4630028
88428531,CABANYAL-CANYAMELAR,-0.3273441,39.4630999
88428534,CABANYAL-CANYAMELAR,-0.3259744,39.4631026
88428789,CABANYAL-CANYAMELAR,-0.3251598,39.463098
99503602,CABANYAL-CANYAMELAR,-0.3352326,39.4668643
99503654,CABANYAL-CANYAMELAR,-0.3362679,39.4639645
106334582,CABANYAL-CANYAMELAR,-0.3333164,39.4761033
132152572,CABANYAL-CANYAMELAR,-0.3242981,39.4630954
132194516,CABANYAL-CANYAMELAR,-0.3256611,39.4746026
132194674,CABANYAL-CANYAMELAR,-0.3328356,39.4763623
132194821,CABANYAL-CANYAMELAR,-0.3247792,39.4745401
253312448,CABANYAL-CANYAMELAR,-0.3341356,39.472842
253312713,CABANYAL-CANYAMELAR,-0.3339524,39.4738201
253318523,CABANYAL-CANYAMELAR,-0.3337166,39.4750212
253487890,CABANYAL-CANYAMELAR,-0.3354774,39.4659446
253488398,CABANYAL-CANYAMELAR,-0.3349693,39.4685138
254016442,CABANYAL-CANYAMELAR,-0.333844,39.4743536
254021862,CABANYAL-CANYAMELAR,-0.3342047,39.471659
430152405,CABANYAL-CANYAMELAR,-0.3307459,39.4629582
430152411,CABANYAL-CANYAMELAR,-0.3315338,39.4629961
430152414,CABANYAL-CANYAMELAR,-0.3322688,39.4630622
430152416,CABANYAL-CANYAMELAR,-0.3336898,39.4632939
430152420,CABANYAL-CANYAMELAR,-0.3351859,39.4635038
430152421,CABANYAL-CANYAMELAR,-0.3358629,39.4636045
505359517,CABANYAL-CANYAMELAR,-0.3296427,39.4628583
660870782,CABANYAL-CANYAMELAR,-0.3236978,39.4630749
1339801748,CABANYAL-CANYAMELAR,-0.3289,39.4628595
1578871854,CABANYAL-CANYAMELAR,-0.3351167,39.4676003
1970146625,CABANYAL-CANYAMELAR,-0.3334774,39.4754892
3312513583,CABANYAL-CANYAMELAR,-0.3287097,39.4750449
3312513593,CABANYAL-CANYAMELAR,-0.3263552,39.4745754
3312513641,CABANYAL-CANYAMELAR,-0.3276113,39.4747566
7703806608,CABANYAL-CANYAMELAR,-0.3361874,39.4644308
11107591049,CABANYAL-CANYAMELAR,-0.3349828,39.4702507
11107591082,CABANYAL-CANYAMELAR,-0.3349152,39.4697142
132152594,CABANYAL-CANYAMELAR,-0.3229077,39.4630728
1578314791,CABANYAL-CANYAMELAR,-0.3330831,39.4632062
1641929510,CABANYAL-CANYAMELAR,-0.3243086,39.4736647
4077510728,CABANYAL-CANYAMELAR,-0.3230093,39.4677563
8037871121,CABANYAL-CANYAMELAR,-0.3299179,39.4754252
9950625462,CABANYAL-CANYAMELAR,-0.3226772,39.464303
10169019790,CABANYAL-CANYAMELAR,-0.3227333,39.4636526
10285294617,CABANYAL-CANYAMELAR,-0.3232284,39.4684559
62858527,VARA DE QUART,-0.4060702,39.4548292
96088431,VARA DE QUART,-0.4052784,39.4635159
100997235,VARA DE QUART,-0.4077049,39.453584
101008282,VARA DE QUART,-0.4082488,39.4531281
110418515,VARA DE QUART,-0.4030517,39.4576532
110423134,VARA DE QUART,-0.4021192,39.4585318
254992916,VARA DE QUART,-0.4009581,39.4637156
254992941,VARA DE QUART,-0.4035251,39.4635987
255007077,VARA DE QUART,-0.3973805,39.4630758
255007102,VARA DE QUART,-0.3999773,39.4604183
255007129,VARA DE QUART,-0.3974347,39.4638632
255007132,VARA DE QUART,-0.3980331,39.4638347
255007133,VARA DE QUART,-0.3979422,39.4622818
255007134,VARA DE QUART,-0.3995088,39.463773
255007135,VARA DE QUART,-0.3986737,39.4616063
255007139,VARA DE QUART,-0.4007093,39.4597418
255007140,VARA DE QUART,-0.3995379,39.4608065
255007144,VARA DE QUART,-0.401847,39.4636753
255007145,VARA DE QUART,-0.4012699,39.4592302
255007174,VARA DE QUART,-0.4002753,39.463741
255007183,VARA DE QUART,-0.4079971,39.4634163
255007185,VARA DE QUART,-0.4099843,39.4633208
